tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
77_19,0.89299744,3.9331598,2.4573264,5.245141,deciduous,dense,983.2900017499924
77_20,0.8930098,4.059585,2.9440215,5.053795,deciduous,dense,1014.896295964718
77_21,0.8948498,5.0899897,3.9043677,6.605883,deciduous,dense,1272.4974192678928
77_22,0.8959184,5.942978,4.736156,7.22254,deciduous,dense,1485.7444912195206
77_23,0.89493924,6.533842,5.2305355,7.3392305,deciduous,dense,1633.460447192192
77_24,0.8955887,6.619908,5.0069213,8.523964,deciduous,dense,1654.9769788980484
77_25,0.89683527,7.0919485,5.992138,9.026483,deciduous,dense,1772.9870975017548
77_26,0.8942157,9.962638,7.399257,12.061018,deciduous,dense,2490.6594306230545
77_27,0.8953998,9.980537,7.2262383,12.967639,deciduous,dense,2495.134435594082
77_28,0.89201194,10.7791395,7.7218757,13.055493,deciduous,dense,2694.784849882126
77_29,0.89391345,7.503753,5.483252,10.421504,deciduous,dense,1875.9382888674736
77_30,0.89484495,8.808067,6.710542,10.956074,deciduous,dense,2202.0168602466583
77_31,0.8937707,9.505395,6.8161287,11.590141,deciduous,dense,2376.348711550236
77_32,0.89831024,7.8249393,5.068945,11.560978,deciduous,dense,1956.234872341156
77_33,0.89375496,7.181125,5.2085714,8.627643,deciduous,dense,1795.281283557415
77_34,0.89264345,8.458122,6.782543,9.419829,deciduous,dense,2114.53065276146
77_35,0.89058936,6.918664,5.8216414,10.009712,deciduous,dense,1729.666069149971
77_36,0.88896865,9.454472,7.2848716,10.848765,deciduous,dense,2363.617904484272
77_37,0.88800275,9.018224,5.54411,10.802008,deciduous,dense,2254.555933177471
77_38,0.893393,5.46458,4.110196,8.443797,deciduous,dense,1366.1449775099754
77_39,0.8943783,4.4137816,3.267741,7.036414,deciduous,dense,1103.4454219043257
77_40,0.89659846,6.6648827,5.4391217,8.073999,deciduous,dense,1666.220650076866
77_41,0.90094143,9.139724,6.460973,12.742396,deciduous,dense,2284.931018948555
77_42,0.8971244,11.198819,7.002239,14.674798,deciduous,dense,2799.704857170582
77_43,0.8945719,10.3116045,5.5834165,13.063639,deciduous,dense,2577.9010728001595
77_44,0.89691144,8.631483,5.7406955,12.27588,deciduous,dense,2157.8706800937653
77_45,0.8930093,5.6590233,3.0086823,7.944994,deciduous,dense,1414.7558249533176
77_46,0.89239275,7.370435,4.16765,9.056956,deciduous,dense,1842.6088616251943
77_47,0.8962555,5.131923,3.9714484,6.6489973,deciduous,dense,1282.9807586967945
77_48,0.8921224,4.5931635,3.6760848,6.0750403,deciduous,dense,1148.29083904624
77_49,0.89478445,2.8618886,0.0,5.947575,deciduous,dense,715.4721766710281
77_50,0.8922832,1.3791032,0.0,4.1055613,deciduous,dense,344.77580338716507
77_51,0.89412695,3.6698534,2.195208,5.134347,deciduous,dense,917.4633771181108
77_52,0.8958191,3.1415405,1.7490222,4.853402,deciduous,dense,785.3851653635502
77_53,0.8947012,2.4686317,0.0071040983,6.2623196,deciduous,dense,617.1579472720623
77_54,0.8935807,6.138371,3.9528027,8.616725,deciduous,dense,1534.5927327871325
77_55,0.8923875,6.3450212,4.3399925,7.8267617,deciduous,dense,1586.255244910717
77_56,0.89381415,6.359737,4.4484863,7.5986404,deciduous,dense,1589.934155344963
77_57,0.8950256,7.651025,5.695376,9.214521,deciduous,dense,1912.7562642097475
77_58,0.8977638,7.1389413,5.238161,8.854148,deciduous,dense,1784.7353592514992
